ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Robert L. Cowles	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Republican		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	11	1	41	Milwaukee	City	251	Milwaukee	41251	160	Ward 160	568	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	161	Ward 161	644	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	11	1	41	Milwaukee	City	251	Milwaukee	41251	162	Ward 162	949	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	11	1	41	Milwaukee	City	251	Milwaukee	41251	163	Ward 163	677	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	164	Ward 164	582	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	165	Ward 165	810	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	166	Ward 166	744	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	176	Ward 176	566	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	177	Ward 177	661	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	10	1	41	Milwaukee	City	251	Milwaukee	41251	178	Ward 178	481	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	264	Ward 264	1427	31	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	266	Ward 266	692	19	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	267	Ward 267	1023	22	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	268	Ward 268	570	25	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	269	Ward 269	1156	17	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	270	Ward 270	680	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	271	Ward 271	1127	16	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	272	Ward 272	705	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	4	4	12	1	41	Milwaukee	City	251	Milwaukee	41251	273	Ward 273	1149	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	5	4	12	1	41	Milwaukee	City	291	Wauwatosa	41291	23	Ward 23	668	22	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	5	4	12	1	41	Milwaukee	City	291	Wauwatosa	41291	24	Ward 24	742	35	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 4	5	4	12	2	68	Waukesha	City	250	Milwaukee	68250	2	Ward 274	0	0	
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	66751	800	
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Spencer Coggs	Scattering 	
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic		
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	29	Ward 29	657	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	30	Ward 30	837	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	31	Ward 31	890	11	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	32	Ward 32	876	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	33	Ward 33	930	11	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	34	Ward 34	590	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	35	Ward 35	819	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	36	Ward 36	1103	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	60	Ward 60	978	30	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	61	Ward 61	469	15	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	62	Ward 62	666	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	65	Ward 65	497	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	66	Ward 66	409	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	67	Ward 67	550	12	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	68	Ward 68	286	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	69	Ward 69	303	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	70	Ward 70	540	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	71	Ward 71	654	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	72	Ward 72	598	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	73	Ward 73	433	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	81	Ward 81	551	14	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	82	Ward 82	661	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	84	Ward 84	704	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	105	Ward 105	959	14	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	106	Ward 106	623	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	107	Ward 107	631	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	108	Ward 108	765	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	109	Ward 109	974	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	110	Ward 110	1189	26	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	111	Ward 111	544	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	112	Ward 112	709	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	113	Ward 113	1002	14	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	114	Ward 114	643	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	116	Ward 116	699	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	117	Ward 117	1062	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	118	Ward 118	703	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	119	Ward 119	482	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	120	Ward 120	853	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	121	Ward 121	457	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	122	Ward 122	621	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	123	Ward 123	736	10	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	124	Ward 124	788	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	125	Ward 125	739	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	126	Ward 126	697	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	127	Ward 127	804	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	128	Ward 128	1143	12	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	129	Ward 129	413	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	130	Ward 130	349	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	131	Ward 131	839	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	167	Ward 167	665	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	168	Ward 168	745	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	169	Ward 169	843	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	170	Ward 170	939	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	17	1	41	Milwaukee	City	251	Milwaukee	41251	171	Ward 171	740	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	172	Ward 172	1329	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	173	Ward 173	623	1	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	174	Ward 174	524	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	175	Ward 175	418	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	179	Ward 179	859	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	180	Ward 180	971	11	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	181	Ward 181	565	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	275	Ward 275	940	23	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	276	Ward 276	1152	29	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	277	Ward 277	580	19	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	278	Ward 278	651	12	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	279	Ward 279	639	11	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	280	Ward 280	452	19	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	281	Ward 281	343	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	290	Ward 290	271	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	297	Ward 297	452	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	298	Ward 298	474	9	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	299	Ward 299	824	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	300	Ward 300	677	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	301	Ward 301	574	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	302	Ward 302	708	3	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	303	Ward 303	719	8	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	304	Ward 304	565	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	305	Ward 305	605	6	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	306	Ward 306	580	13	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	307	Ward 307	504	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	308	Ward 308	396	5	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	309	Ward 309	701	4	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	18	1	41	Milwaukee	City	251	Milwaukee	41251	310	Ward 310	689	2	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	311	Ward 311	912	22	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	312	Ward 312	817	14	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	313	Ward 313	696	7	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 6	4	6	16	1	41	Milwaukee	City	251	Milwaukee	41251	314	Ward 314	701	3	
 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	TOTAL	60268	699	
ELECTION	ELECTION	ELECTION	OFFICE TYPE	OFFICE	US CONGRESS	STATE SENATE	STATE ASSEMBLY	COURT OF APPEALS	COUNTY	COUNTY	MUNICIPALITY	MUNICIPALITY	MUNICIPALITY	HINDI	ORDER	REPORTING UNIT	Sheldon A. Wasserman	Alberta Darling	Scattering 
DATE	TYPE	SUBTYPE	KEYWORD	NAME	DISTRICT	DISTRICT	DISTRICT	DISTRICT	NUMBER	NAME	TYPE	NUMBER	NAME	NUMBER	NUMBER	NAME	Democratic	Republican	
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	106	Bayside	41106	4	Wards 1 & 4	465	273	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	106	Bayside	41106	5	Wards 2 & 5	688	401	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	106	Bayside	41106	6	Wards 3 & 7	550	450	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	107	Brown Deer	41107	8	Wards 1 - 3	1877	948	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	107	Brown Deer	41107	9	Wards 4, 5 & 7	1238	1014	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	1	41	Milwaukee	Village	107	Brown Deer	41107	10	Wards 6, 8 & 9	1111	835	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	126	Fox Point	41126	3	Wards 1 - 4	990	1071	9
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	126	Fox Point	41126	4	Wards 5 - 9	1450	947	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	176	River Hills	41176	3	Ward 1	105	91	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	176	River Hills	41176	4	Wards 2 & 3	360	592	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	8	Wards 1 & 2	1007	395	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	9	Wards 3 & 4	1413	481	6
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	10	Wards 5 & 6	930	394	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	11	Wards 7 & 8	1006	348	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	12	Wards 9 & 10	985	323	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	181	Shorewood	41181	13	Wards 11 & 12	859	379	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	8	Wards 1 & 2	684	776	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	9	Wards 3 & 4	661	579	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	10	Wards 5 & 6	760	657	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	11	Wards 7 & 8	805	645	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	12	Ward 9	463	323	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	13	Ward 10	553	419	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	Village	192	Whitefish Bay	41192	14	Wards 11 & 12	934	649	3
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	City	231	Glendale	41231	11	Wards 2 & 8	986	502	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	City	231	Glendale	41231	12	Wards 3 & 9	730	663	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	City	231	Glendale	41231	13	Wards 4 & 10	826	513	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	City	231	Glendale	41231	14	Wards 5 & 11	928	533	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	22	1	41	Milwaukee	City	231	Glendale	41231	16	Ward 7	334	228	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	22	1	41	Milwaukee	City	251	Milwaukee	41251	38	Ward 38	823	382	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	22	1	41	Milwaukee	City	251	Milwaukee	41251	40	Ward 40	1155	385	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	22	1	41	Milwaukee	City	251	Milwaukee	41251	147	Ward 147	811	182	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	22	1	41	Milwaukee	City	251	Milwaukee	41251	150	Ward 150	692	114	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	258	Ward 258	906	171	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	259	Ward 259	753	293	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	260	Ward 260	403	34	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	261	Ward 261	965	332	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	263	Ward 263	424	221	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	4	8	23	1	41	Milwaukee	City	251	Milwaukee	41251	265	Ward 265	706	161	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	Village	105	Bayside	46105	2	Ward 6	42	32	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	Village	186	Thiensville	46186	4	Wards 1 & 2	352	703	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	Village	186	Thiensville	46186	5	Wards 3 & 4	498	553	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	15	Wards 1, 6 & 20	692	1000	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	18	Wards 3 - 5	648	1373	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	19	Ward 7	334	576	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	21	Wards 8, 9, 18 & 21	928	1566	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	22	Wards 10 & 11	657	1063	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	23	Wards 12 & 13	738	1019	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	24	Wards 14 & 15	732	1113	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	46	Ozaukee	City	255	Mequon	46255	25	Wards 16, 17 & 19	555	1057	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Town	10	Germantown	67010	2		36	118	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	131	Germantown	67131	5	Wards 1, 7, 15 - 17	1024	2587	2
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	131	Germantown	67131	6	Wards 2, 4 - 6	1042	1546	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	131	Germantown	67131	7	Wards 3, 8 - 10 & 18	941	1831	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	131	Germantown	67131	8	Wards 11 - 14	797	1883	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	166	Richfield	67166	4	Wards 6, 12 & 13	435	1093	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	166	Richfield	67166	5	Wards 7 & 11	281	700	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	67	Washington	Village	166	Richfield	67166	6	Ward 8	178	554	1
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	23	2	67	Washington	City	251	Milwaukee	67251	2	Ward 262	0	0	0
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	68	Waukesha	Village	107	Butler	68107	4	Wards 1 - 3	432	558	4
11/04/2008	FALL	GENERAL	SEN	State Senate, District No. 8	5	8	24	2	68	Waukesha	Village	151	Menomonee Falls	68151	15	Wards 1 & 2	487	884	0
